Date,CPI,Interest_Rate,GDP,Unemployment,VIX,BAA,AAA,Credit_Spread,SP500_Energy_Open,SP500_Energy_Close,SP500_Energy_Volume,SP500_Healthcare_Open,SP500_Healthcare_Close,SP500_Healthcare_Volume,SP500_Industrials_Open,SP500_Industrials_Close,SP500_Industrials_Volume,SP500_Open,SP500_Close,SP500_Volume,SP500_Financials_Open,SP500_Financials_Close,SP500_Financials_Volume,SP500_IT_Open,SP500_IT_Close,SP500_IT_Volume,USD_Index
2001-01-01,175.6,5.98,10470.231,4.2,24.918571428571425,7.93,7.15,0.7799999999999994,16.875,16.065000534057617,8184000.0,27.0,29.219999313354492,1071600.0,31.21875,31.3700008392334,1263400.0,1320.280029296875,1366.010009765625,27829800000,24.040414810180664,23.907392501831055,28695349.0,15.71875,18.649999618530273,37770600.0,110.12590859153056
2001-02-01,176.0,5.49,,4.2,23.411578947368422,7.87,7.1,0.7700000000000005,16.065000534057617,15.869999885559082,9227600.0,29.5,28.65999984741211,936100.0,31.299999237060547,29.489999771118164,775700.0,1366.010009765625,1239.93994140625,21644400000,24.004873275756836,22.2989444732666,13817607.0,18.709999084472656,14.005000114440918,33075200.0,111.80549926757811
2001-03-01,176.1,5.31,,4.3,28.49681818181818,7.84,6.98,0.8599999999999994,15.925000190734863,15.350000381469728,13691200.0,28.530000686645508,26.81999969482422,419800.0,29.280000686645508,26.59000015258789,764300.0,1239.93994140625,1160.3299560546875,27806610000,22.136474609375,21.55970764160156,19339504.0,13.824999809265137,12.399999618530272,41137200.0,113.9318181818182
2001-04-01,176.4,4.8,10599.0,4.4,28.133999999999997,8.07,7.2,0.8700000000000001,15.25,16.934999465942383,9492200.0,26.950000762939453,28.799999237060547,8234700.0,26.59000015258789,29.6299991607666,362800.0,1160.3299560546875,1249.4599609375,25409990000,21.332250595092773,22.339561462402344,35840441.0,12.475000381469728,14.404999732971191,43897600.0,115.50799903869628
2001-05-01,177.3,4.21,,4.3,22.944090909090907,8.07,7.29,0.7800000000000002,16.790000915527344,16.774999618530273,18697200.0,28.88999938964844,29.899999618530273,397900.0,29.459999084472656,30.8700008392334,548200.0,1249.4599609375,1255.8199462890625,24525900000,22.266450881958008,23.32250213623047,8610352.0,14.399999618530272,13.8149995803833,34758200.0,116.75363714044744
2001-06-01,177.7,3.97,,4.5,20.94047619047619,7.97,7.18,0.79,16.75,15.175000190734863,13859800.0,29.799999237060547,29.549999237060547,366300.0,30.899999618530273,28.899999618530273,788700.0,1255.8199462890625,1224.3800048828125,24748030000,23.19252586364746,23.07067489624023,16122777.0,13.949999809265137,14.085000038146973,16336400.0,118.9499998546782
2001-07-01,177.4,3.77,10598.02,4.6,22.31619047619047,7.97,7.13,0.8399999999999999,15.100000381469728,15.0,10155800.0,29.549999237060547,28.959999084472656,258400.0,28.950000762939453,28.84000015258789,605900.0,1224.4200439453125,1211.22998046875,23793710000,23.19252586364746,22.85133934020996,17290135.0,13.949999809265137,13.109999656677246,19951400.0,118.44772720336914
2001-08-01,177.4,3.65,,4.9,21.86173913043478,7.85,7.02,0.8300000000000001,15.175000190734863,14.364999771118164,11439200.0,28.850000381469727,27.489999771118164,590800.0,29.100000381469727,27.850000381469727,569300.0,1211.22998046875,1133.5799560546875,23359200000,22.891958236694336,21.34037399291992,15870300.0,13.350000381469728,11.510000228881836,17962600.0,114.38999972136124
2001-09-01,178.1,3.07,,5.0,35.065333333333335,8.03,7.17,0.8599999999999994,14.369999885559082,12.90999984741211,22903800.0,27.450000762939453,23.5,2230800.0,27.719999313354492,23.670000076293945,785400.0,1133.5799560546875,1040.93994140625,25025290000,21.21039772033691,20.04874038696289,18662825.0,11.255000114440918,9.625,33764200.0,113.30375051498412
2001-10-01,177.6,2.49,10660.465,5.3,32.72130434782609,7.91,7.03,0.8799999999999999,12.800000190734863,13.43000030517578,23026400.0,23.5,23.6200008392334,592600.0,23.700000762939453,24.09000015258789,638700.0,1040.93994140625,1059.780029296875,29951280000,19.975629806518555,19.764419555664062,32654614.0,9.574999809265137,10.675000190734863,48493400.0,114.21000007961108
2001-11-01,177.5,2.09,,5.5,26.63095238095238,7.81,6.97,0.8399999999999999,13.395000457763672,12.68000030517578,49611600.0,23.469999313354492,26.36000061035156,1248100.0,24.149999618530273,26.5,1200400.0,1059.780029296875,1139.449951171875,26330000000,19.813159942626953,21.047929763793945,10416600.0,10.75,12.270000457763672,80735800.0,116.00772718949752
2001-12-01,177.4,1.82,,5.7,23.72,8.05,6.77,1.2800000000000011,12.614999771118164,13.350000381469728,13792600.0,26.200000762939453,26.950000762939453,939200.0,26.3700008392334,27.700000762939453,7020800.0,1139.449951171875,1148.0799560546875,25128570000,20.83671760559082,21.364744186401367,16750094.0,12.125,12.0,86202200.0,116.20500106811524
2002-01-01,177.7,1.73,10783.5,5.7,22.252857142857145,7.87,6.55,1.3200000000000005,13.350000381469728,12.875,11930000.0,27.200000762939453,26.75,2801500.0,27.600000381469727,25.950000762939453,7274400.0,1148.0799560546875,1130.199951171875,29746200000,21.242891311645508,21.12104034423828,62117739.0,12.199999809265137,11.869999885559082,79240000.0,117.76363684914328
2002-02-01,178.0,1.74,,5.7,22.87578947368421,7.89,6.51,1.38,12.885000228881836,13.3149995803833,23414000.0,27.049999237060547,27.979999542236328,843000.0,25.940000534057617,26.600000381469727,10132400.0,1130.199951171875,1106.72998046875,26047600000,21.080421447753903,20.755483627319336,97549981.0,11.774999618530272,10.324999809265137,48943000.0,118.96650123596191
2002-03-01,178.5,1.73,,5.7,18.985,8.11,6.81,1.2999999999999998,13.489999771118164,14.44499969482422,16371000.0,28.049999237060547,29.59000015258789,1213900.0,26.799999237060547,27.239999771118164,3140700.0,1106.72998046875,1147.3900146484375,26563200000,20.917953491210938,22.055240631103516,69121634.0,10.460000038146973,10.835000038146973,40789200.0,117.93600044250488
2002-04-01,179.3,1.75,10887.46,5.9,19.900454545454547,8.03,6.76,1.2699999999999996,14.524999618530272,13.925000190734863,17990000.0,29.100000381469727,29.40999984741211,2263800.0,26.979999542236328,25.36000061035156,4521000.0,1147.3900146484375,1076.9200439453125,28568900000,21.852153778076172,21.494720458984375,39751454.0,10.760000228881836,9.524999618530272,39761800.0,116.88272718949752
2002-05-01,179.5,1.75,,5.8,20.087727272727275,8.09,6.75,1.34,13.824999809265137,13.68000030517578,11720400.0,29.5,29.81999969482422,1439900.0,25.299999237060547,25.469999313354492,2421200.0,1076.9200439453125,1067.1400146484375,26905500000,21.608448028564453,21.429731369018555,33167572.0,9.475000381469728,9.130000114440918,50615600.0,113.37217380689538
2002-06-01,179.6,1.75,,5.8,25.271,7.95,6.63,1.3200000000000005,13.625,13.100000381469728,8598800.0,29.950000762939453,27.68000030517578,2091600.0,25.600000381469727,23.850000381469727,1814600.0,1067.1400146484375,989.8200073242188,29981510000,21.46222686767578,20.422420501708984,50910344.0,9.135000228881836,7.909999847412109,31699400.0,109.6504997253418
2002-07-01,180.0,1.73,10984.04,5.8,34.04954545454546,7.9,6.53,1.37,13.130000114440918,11.28499984741211,26459600.0,27.5,26.8799991607666,1568000.0,23.969999313354492,22.5,1912200.0,989.8200073242188,911.6199951171876,42228720000,20.292444229125977,18.724613189697266,91269418.0,7.889999866485596,7.159999847412109,44583400.0,105.9573918218198
2002-08-01,180.5,1.74,,5.7,33.74272727272727,7.58,6.37,1.21,11.09000015258789,11.454999923706056,10303800.0,26.700000762939453,27.13999938964844,1350200.0,22.43000030517578,22.149999618530273,996600.0,911.6199951171876,916.0700073242188,29298400000,18.59463882446289,19.07392311096191,59990571.0,7.085000038146973,7.099999904632568,35190800.0,107.3899997364391
2002-09-01,180.8,1.75,,5.7,37.6475,7.4,6.15,1.25,11.199999809265137,10.579999923706056,8587000.0,26.799999237060547,25.3799991607666,1839700.0,21.760000228881836,19.520000457763672,2169300.0,916.0700073242188,815.280029296875,27723710000,18.683996200561523,16.791227340698242,40836702.0,6.925000190734863,5.914999961853027,39406200.0,107.3029998779297
2002-10-01,181.2,1.75,11061.433,5.7,35.24304347826087,7.73,6.32,1.41,10.600000381469728,10.774999618530272,15262200.0,25.65999984741211,26.86000061035156,5216700.0,19.63999938964844,20.479999542236328,4566900.0,815.280029296875,885.760009765625,37856310000,16.937448501586914,18.32656478881836,92551874.0,5.96999979019165,7.380000114440918,61507600.0,107.5304353133492
2002-11-01,181.5,1.34,,5.9,28.175,7.62,6.31,1.3100000000000005,10.774999618530272,11.220000267028809,7964200.0,26.600000381469727,27.690000534057617,2369800.0,20.3799991607666,21.549999237060547,2246600.0,885.760009765625,936.3099975585938,29200960000,18.21283531188965,19.008935928344727,51033074.0,7.300000190734863,8.550000190734863,53898600.0,105.67523847307476
2002-12-01,181.8,1.24,,6.0,28.21047619047619,7.45,6.21,1.2400000000000002,11.265000343322754,11.164999961853027,13621600.0,27.850000381469727,26.549999237060547,1749800.0,21.850000381469727,20.59000015258789,3951900.0,936.3099975585938,879.8200073242188,25993640000,19.252639770507812,17.87164878845215,24019271.0,8.800000190734863,7.400000095367432,67217800.0,104.23285747709728
2003-01-01,182.6,1.24,11174.129,5.8,27.424285714285713,7.35,6.17,1.1799999999999995,11.225000381469728,10.885000228881836,16545400.0,26.75,26.459999084472656,2795100.0,20.829999923706055,19.479999542236328,2421600.0,879.8200073242188,855.7000122070312,30749580000,17.91226577758789,17.64419174194336,36989336.0,7.449999809265137,7.224999904632568,53814000.0,100.82762037004744
2003-02-01,183.6,1.26,,5.9,32.21842105263158,7.06,5.95,1.1099999999999994,10.899999618530272,11.204999923706056,16664400.0,26.549999237060547,25.8700008392334,1641900.0,19.68000030517578,19.18000030517578,2051300.0,855.7000122070312,841.1500244140625,25235300000,17.587326049804688,17.099918365478516,29949370.0,7.215000152587891,7.260000228881836,25589800.0,99.85894735235917
2003-03-01,183.9,1.25,,5.9,30.634285714285717,6.95,5.89,1.0600000000000005,11.18000030517578,11.15999984741211,29748600.0,26.0,26.719999313354492,2838200.0,19.38999938964844,19.309999465942383,9655900.0,841.1500244140625,848.1799926757812,30080030000,17.30300521850586,16.864337921142578,35755628.0,7.275000095367432,7.150000095367432,40122200.0,99.7509522210984
2003-04-01,183.2,1.26,11312.766,6.0,23.99190476190476,6.85,5.74,1.1099999999999994,11.175000190734863,11.0649995803833,19907600.0,26.8799991607666,27.600000381469727,2643500.0,19.450000762939453,21.399999618530273,3861400.0,848.1799926757812,916.9199829101562,29669610000,16.97806739807129,18.98456573486328,41238625.0,7.175000190734863,7.804999828338623,34488200.0,99.4047619047619
2003-05-01,182.9,1.26,,6.1,20.23952380952381,6.38,5.22,1.16,11.15999984741211,12.239999771118164,23280200.0,27.68000030517578,28.170000076293945,2523700.0,21.399999618530273,21.979999542236328,5550500.0,916.9199829101562,963.5900268554688,30952100000,18.976442337036133,19.95125961303711,81957889.0,7.784999847412109,8.475000381469727,37947600.0,94.43571472167967
2003-06-01,183.1,1.22,,6.3,20.362380952380953,6.19,4.97,1.2200000000000006,12.300000190734863,12.024999618530272,14684600.0,28.399999618530273,29.329999923706055,3054900.0,22.200000762939453,22.38999938964844,5248000.0,963.5900268554688,974.5,31219400000,20.146223068237305,19.94313621520996,66265103.0,8.5,8.53499984741211,40157000.0,93.5414294288272
2003-07-01,183.7,1.01,11566.669,6.2,19.161363636363635,6.62,5.49,1.13,11.94499969482422,11.600000381469728,13682800.0,29.100000381469727,28.88999938964844,1985600.0,22.219999313354492,23.1299991607666,12303800.0,974.5,990.3099975585938,31553200000,19.78066635131836,20.812347412109375,42588170.0,8.454999923706055,8.800000190734863,28127000.0,95.6369569197945
2003-08-01,184.5,1.03,,6.1,19.27428571428571,7.01,5.88,1.13,11.625,12.34000015258789,16235000.0,28.75,27.81999969482422,2675700.0,23.149999618530273,24.030000686645508,10763100.0,990.3099975585938,1008.010009765625,24881470000,20.8610897064209,20.56864356994629,72061138.0,8.78499984741211,9.220000267028809,17063600.0,97.22857266380672
2003-09-01,185.1,1.01,,6.1,19.53238095238095,6.79,5.72,1.0700000000000005,12.30500030517578,12.024999618530272,10567200.0,27.81999969482422,27.809999465942383,3235500.0,24.399999618530273,23.290000915527344,11721300.0,1008.010009765625,995.969970703125,29940110000,20.625507354736328,20.641754150390625,98996283.0,9.324999809265137,9.140000343322754,17596200.0,95.81909040971236
2003-10-01,184.9,1.01,11772.234,6.0,18.023478260869567,6.73,5.7,1.0300000000000002,12.0,12.140000343322754,13111800.0,28.0,28.0,3382000.0,23.399999618530273,24.729999542236328,4399000.0,995.969970703125,1050.7099609375,32298500000,20.714866638183594,22.071487426757812,68052265.0,9.210000038146973,9.8100004196167,19954800.0,92.07608728823456
2003-11-01,185.0,1.0,,5.8,17.40105263157895,6.66,5.65,1.0099999999999998,12.15999984741211,12.234999656677246,9604400.0,28.149999618530273,28.600000381469727,4153500.0,24.8799991607666,25.219999313354492,5503100.0,1050.7099609375,1058.199951171875,24463220000,22.136474609375,21.990251541137695,44378904.0,9.890000343322754,9.949999809265137,13491400.0,91.93789472078022
2003-12-01,185.5,0.98,,5.7,16.826363636363638,6.6,5.62,0.9799999999999996,12.295000076293944,13.774999618530272,29176800.0,28.850000381469727,30.149999618530273,4283000.0,25.399999618530273,26.760000228881836,9473500.0,1058.199951171875,1111.9200439453125,27839130000,22.112104415893555,22.85133934020996,51659529.0,10.0,10.1899995803833,21395400.0,88.40454448353161
2004-01-01,186.3,1.0,11923.447,5.7,16.101,6.44,5.54,0.9000000000000004,13.904999732971191,14.085000038146973,42980000.0,30.200000762939453,30.979999542236328,5137700.0,27.0,27.030000686645508,12431600.0,1111.9200439453125,1131.1300048828125,32820000000,22.891958236694336,23.59869956970215,79790097.0,10.229999542236328,10.625,38943600.0,86.44142841157459
2004-02-01,186.7,1.01,,5.6,15.99842105263158,6.27,5.5,0.7699999999999996,14.119999885559082,14.824999809265137,28308800.0,31.049999237060547,31.309999465942383,6966600.0,26.829999923706055,26.829999923706055,10641400.0,1131.1300048828125,1144.93994140625,27985600000,23.614946365356445,24.27294921875,58720672.0,10.675000190734863,10.354999542236328,26297800.0,86.34749870300293
2004-03-01,187.1,1.0,,5.8,17.687391304347827,6.11,5.33,0.7800000000000002,14.9350004196167,14.670000076293944,45546200.0,31.3700008392334,29.93000030517578,5067100.0,26.86000061035156,26.40999984741211,18209100.0,1144.93994140625,1126.2099609375,33597900000,24.297319412231445,23.88302230834961,90050484.0,10.369999885559082,10.079999923706056,31490000.0,88.45782570216967
2004-04-01,187.4,1.0,12112.815,5.6,15.69857142857143,6.46,5.73,0.7299999999999995,14.69499969482422,14.920000076293944,51929000.0,30.0,30.86000061035156,7039200.0,26.530000686645508,26.399999618530273,15286000.0,1126.2099609375,1107.300048828125,31611900000,24.086109161376953,22.843217849731445,140239953.0,10.140000343322754,9.69499969482422,20579000.0,89.83619072323754
2004-05-01,188.2,1.0,,5.6,17.705000000000002,6.75,6.04,0.71,14.96500015258789,14.875,73893600.0,31.0,30.760000228881836,8290300.0,26.350000381469727,27.049999237060547,10210900.0,1107.300048828125,1120.6800537109375,29326400000,22.867586135864254,23.233144760131836,128329165.0,9.760000228881836,10.074999809265137,17432200.0,90.54899940490722
2004-06-01,188.9,1.03,,5.6,15.342727272727274,6.78,6.01,0.7700000000000005,15.015000343322754,15.739999771118164,79257600.0,30.760000228881836,30.559999465942383,5796700.0,26.899999618530273,28.65999984741211,12655700.0,1120.6800537109375,1140.8399658203125,27529500000,23.111291885375977,23.216896057128903,73980639.0,9.954999923706056,10.350000381469728,21385200.0,89.15500016645952
2004-07-01,189.1,1.26,12305.307,5.5,15.502380952380951,6.62,5.82,0.7999999999999998,15.800000190734863,16.225000381469727,49595400.0,30.600000381469727,28.920000076293945,6123900.0,28.780000686645508,27.86000061035156,17556600.0,1140.8399658203125,1101.719970703125,29285600000,23.15190887451172,22.721364974975582,70997064.0,10.324999809265137,9.720000267028809,22093600.0,88.33636370572177
2004-08-01,189.2,1.43,,5.4,16.68409090909091,6.46,5.65,0.8099999999999996,16.25,15.975000381469728,97607400.0,28.920000076293945,29.38999938964844,10740900.0,27.760000228881836,27.8799991607666,14738000.0,1101.719970703125,1104.239990234375,26586800000,22.721364974975582,23.460601806640625,72197658.0,9.654999732971191,9.289999961853027,23912600.0,88.87590928511186
2004-09-01,189.8,1.61,,5.4,14.08095238095238,6.27,5.46,0.8099999999999996,16.0,17.46500015258789,95796000.0,29.450000762939453,28.790000915527344,15345800.0,27.950000762939453,28.3799991607666,13690100.0,1104.239990234375,1114.5799560546875,26829870000,23.47684860229492,23.119415283203125,66433624.0,9.28499984741211,9.5600004196167,16714200.0,88.65545515580611
2004-10-01,190.8,1.76,12527.214,5.5,14.973809523809525,6.21,5.47,0.7400000000000002,17.524999618530273,17.56999969482422,132116200.0,28.790000915527344,28.149999618530273,8422000.0,28.200000762939453,28.670000076293945,17722800.0,1114.5799560546875,1130.199951171875,31511000000,23.160032272338867,23.24126625061035,106569887.0,9.614999771118164,9.979999542236328,26701800.0,86.87809426443917
2004-11-01,191.7,1.93,,5.4,13.577619047619049,6.2,5.52,0.6800000000000006,17.674999237060547,18.7549991607666,155210600.0,28.100000381469727,28.700000762939453,15233400.0,28.729999542236328,30.469999313354492,14105000.0,1130.199951171875,1173.8199462890625,30460280000,23.31437873840332,23.964256286621097,91802071.0,10.024999618530272,10.489999771118164,35611400.0,83.598182331432
2004-12-01,191.7,2.16,,5.4,12.459545454545456,6.15,5.47,0.6800000000000006,18.700000762939453,18.15999984741211,142484200.0,28.700000762939453,30.190000534057617,18109500.0,30.600000381469727,31.06999969482422,10806900.0,1173.780029296875,1211.9200439453125,31102500000,24.086109161376953,24.800975799560547,63331626.0,10.550000190734863,10.55500030517578,32497200.0,81.56913027556047
2005-01-01,191.6,2.28,12767.286,5.3,13.438,6.02,5.36,0.6599999999999993,18.049999237060547,18.774999618530273,154334400.0,30.450000762939453,29.25,9415700.0,31.25,30.200000762939453,11661600.0,1211.9200439453125,1181.27001953125,31498800000,24.979690551757812,24.26482582092285,94429149.0,10.635000228881836,9.960000038146973,43867400.0,83.11190468924386
2005-02-01,192.4,2.5,,5.4,11.708947368421052,5.82,5.2,0.6200000000000001,18.8799991607666,21.924999237060547,180536400.0,29.350000381469727,30.1299991607666,11487600.0,30.299999237060547,30.549999237060547,8389400.0,1181.27001953125,1203.5999755859375,29297410000,24.370431900024418,24.10235595703125,140508066.0,10.0,9.975000381469728,28482000.0,83.72349967956544
2005-03-01,193.1,2.63,,5.2,13.126363636363635,6.06,5.4,0.6599999999999993,21.875,21.434999465942383,504822400.0,30.299999237060547,29.86000061035156,13229200.0,30.700000762939453,30.43000030517578,14746700.0,1203.5999755859375,1180.5899658203125,39014150000,24.24857711791992,23.06255149841309,223823621.0,10.050000190734863,9.779999732971191,29599200.0,82.83636335893111
2005-04-01,193.7,2.79,12922.656,5.2,14.459047619047618,6.05,5.33,0.7199999999999998,21.71500015258789,20.274999618530273,732163800.0,30.040000915527344,30.899999618530273,15745500.0,30.510000228881836,29.31999969482422,17582900.0,1180.5899658203125,1156.8499755859375,43424270000,23.233144760131836,23.103168487548828,223150878.0,9.75,9.4350004196167,31447000.0,84.26714288620721
2005-05-01,193.6,3.0,,5.1,13.967619047619047,6.01,5.15,0.8599999999999994,20.2450008392334,20.84000015258789,637120600.0,31.049999237060547,31.290000915527344,19117700.0,29.489999771118164,30.25,28694000.0,1156.8499755859375,1191.5,39321990000,23.306255340576172,23.785539627075195,221027036.0,9.479999542236328,10.09000015258789,29520600.0,85.62809499104817
2005-06-01,193.7,3.04,,5.0,11.868636363636364,5.86,4.96,0.9000000000000004,20.959999084472656,22.225000381469727,570549400.0,31.34000015258789,31.030000686645508,14045600.0,30.420000076293945,29.3799991607666,16131300.0,1191.5,1191.3299560546875,40334040000,23.801786422729492,23.93988609313965,121522968.0,10.100000381469728,9.960000038146973,34607400.0,88.44227253306995
2005-07-01,194.9,3.26,13142.642,5.0,11.049,5.95,5.06,0.8900000000000006,22.2549991607666,23.799999237060547,567296200.0,31.100000381469727,31.729999542236328,14395400.0,29.600000381469727,30.5,16297100.0,1191.3299560546875,1234.1800537109375,37464670000,24.0942325592041,24.313566207885746,113535132.0,10.020000457763672,10.524999618530272,45764000.0,89.69666617257255
2005-08-01,196.1,3.5,,4.9,12.951304347826088,5.96,5.09,0.8700000000000001,23.90999984741211,25.31999969482422,604930600.0,31.950000762939453,31.6200008392334,19878400.0,30.579999923706055,29.780000686645508,16488000.0,1234.1800537109375,1220.3299560546875,42030090000,24.467912673950195,23.915515899658203,203287835.0,10.5649995803833,10.425000190734863,46898400.0,87.94086987039317
2005-09-01,198.8,3.62,,5.0,12.628095238095238,6.03,5.13,0.9000000000000004,25.649999618530273,26.834999084472656,614582400.0,31.700000762939453,31.350000381469727,18752800.0,29.40999984741211,30.15999984741211,22624300.0,1220.3299560546875,1228.81005859375,44777510000,23.99675178527832,23.98050308227539,210719502.0,10.43000030517578,10.449999809265137,40450600.0,88.08000001453217
2005-10-01,199.1,3.78,13324.204,5.0,14.937619047619048,6.3,5.35,0.9500000000000002,27.024999618530273,24.40999984741211,1194923000.0,31.450000762939453,30.38999938964844,26393700.0,30.260000228881836,29.729999542236328,37512500.0,1228.81005859375,1207.010009765625,49793790000,24.086109161376953,24.71161651611328,255329343.0,10.425000190734863,10.210000038146973,52969000.0,89.72190420968192
2005-11-01,198.1,4.0,,5.0,12.147619047619049,6.39,5.42,0.9699999999999998,24.280000686645508,24.774999618530273,843823800.0,30.450000762939453,30.760000228881836,16676300.0,29.850000381469727,31.459999084472656,13781400.0,1207.010009765625,1249.47998046875,45102870000,24.71973991394043,25.8895206451416,265093882.0,10.1899995803833,10.854999542236328,66106800.0,91.49190557570684
2005-12-01,198.1,4.16,,4.9,11.26,6.32,5.37,0.9500000000000002,24.975000381469727,25.155000686645508,724772200.0,31.0,31.719999313354492,17758900.0,31.690000534057617,31.420000076293945,17697900.0,1249.47998046875,1248.2900390625,41756130000,26.035743713378903,25.72705078125,183800241.0,10.949999809265137,10.449999809265137,56927400.0,90.91619037446522
2006-01-01,199.3,4.29,13599.16,4.7,12.036,6.24,5.29,0.9500000000000002,25.315000534057617,28.829999923706055,890539200.0,31.780000686645508,32.130001068115234,26943300.0,31.170000076293945,31.510000228881836,22977400.0,1248.2900390625,1280.0799560546875,49211650000,25.72705078125,25.954509735107425,236008430.0,10.5,10.800000190734863,101497200.0,89.03099975585937
2006-02-01,199.4,4.49,,4.8,12.471052631578948,6.27,5.35,0.92,28.7450008392334,26.170000076293945,1108627600.0,32.290000915527344,32.5,18980900.0,31.40999984741211,32.4900016784668,15873700.0,1280.0799560546875,1280.6600341796875,42859940000,25.913890838623047,26.50690460205078,245765582.0,10.739999771118164,10.824999809265137,73326000.0,90.3526322214227
2006-03-01,199.7,4.59,,4.7,11.69391304347826,6.41,5.53,0.8799999999999999,26.3700008392334,27.200000762939453,1022062000.0,32.459999084472656,31.979999542236328,18830500.0,32.650001525878906,33.79999923706055,22349100.0,1280.6600341796875,1294.8699951171875,50905040000,26.5881404876709,26.441917419433594,285346538.0,10.880000114440918,11.06999969482422,68401800.0,89.96695642885955
2006-04-01,200.7,4.79,13753.424,4.7,11.84736842105263,6.68,5.84,0.8399999999999999,27.375,28.56999969482422,848921200.0,32.099998474121094,30.989999771118164,49785500.0,34.0099983215332,34.529998779296875,19603200.0,1302.8800048828125,1310.6099853515625,43308430000,26.441917419433594,27.587326049804688,205373641.0,11.145000457763672,10.925000190734863,74526000.0,88.409473619963
2006-05-01,201.3,4.94,,4.6,14.454545454545457,6.75,5.95,0.7999999999999998,28.774999618530273,27.774999618530273,1115755600.0,30.93000030517578,30.34000015258789,37987800.0,34.45000076293945,33.939998626708984,33775700.0,1310.6099853515625,1270.0899658203125,54312830000,27.61169815063477,26.547521591186523,220543131.0,10.979999542236328,10.21500015258789,86339000.0,84.85727240822531
2006-06-01,201.8,4.99,,4.6,16.918636363636363,6.78,5.89,0.8900000000000006,27.5,28.375,1353286400.0,30.469999313354492,30.239999771118164,22905400.0,33.86000061035156,33.810001373291016,37812900.0,1270.050048828125,1270.199951171875,54873260000,26.531274795532227,26.271324157714844,266891633.0,10.210000038146973,10.164999961853027,67005200.0,85.76590902155095
2006-07-01,202.9,5.24,13870.188,4.7,15.326,6.76,5.85,0.91,28.524999618530273,29.325000762939453,735651200.0,30.229999542236328,31.88999938964844,23892600.0,33.91999816894531,31.88999938964844,44119100.0,1270.06005859375,1276.6600341796875,46348220000,26.30381774902344,26.872461318969727,200332449.0,10.145000457763672,9.899999618530272,55658200.0,85.8930004119873
2006-08-01,203.8,5.25,,4.7,13.351739130434783,6.59,5.68,0.91,29.270000457763672,27.834999084472656,726194800.0,31.8799991607666,32.79999923706055,18648100.0,31.65999984741211,32.25,37846400.0,1278.530029296875,1303.8199462890625,50485620000,26.766855239868164,27.18927764892578,186370203.0,9.859999656677246,10.595000267028809,66036400.0,85.04521743110989
2006-09-01,202.8,5.25,,4.5,12.1845,6.43,5.51,0.92,28.0,26.725000381469727,1034548200.0,32.79999923706055,33.189998626708984,20317700.0,32.439998626708984,33.34000015258789,32553400.0,1303.800048828125,1335.8499755859375,49001440000,27.28675842285156,28.123477935791016,139640578.0,10.65999984741211,11.0,103580200.0,85.60449981689453
2006-10-01,201.9,5.25,14039.56,4.4,11.306363636363637,6.42,5.51,0.91,26.61000061035156,27.864999771118164,1131957400.0,33.08000183105469,33.29999923706055,27744300.0,33.59000015258789,34.279998779296875,38572700.0,1335.8199462890625,1377.93994140625,56793620000,28.08285903930664,28.781478881835938,162803938.0,10.975000381469728,11.4350004196167,108092600.0,86.34272592717952
2006-11-01,202.0,5.25,,4.5,10.817619047619049,6.2,5.33,0.8700000000000001,27.809999465942383,30.2549991607666,901892400.0,33.25,33.2599983215332,32790600.0,34.40999984741211,35.119998931884766,29117900.0,1377.760009765625,1400.6300048828125,55343930000,28.911453247070312,28.98456573486328,140677204.0,11.5,11.760000228881836,90564200.0,84.84454553777522
2006-12-01,203.1,5.24,,4.4,10.9645,6.22,5.32,0.8999999999999995,30.05500030517578,29.315000534057617,724956400.0,33.29999923706055,33.4900016784668,17927500.0,35.0099983215332,35.0099983215332,20947500.0,1400.6300048828125,1418.300048828125,47578780000,28.968318939208984,29.845653533935547,141236447.0,11.699999809265137,11.630000114440918,58554000.0,83.35550041198731
2007-01-01,203.437,5.25,14215.651,4.6,11.0425,6.34,5.4,0.9399999999999996,29.155000686645508,29.045000076293945,1300166200.0,33.70000076293945,34.5099983215332,40729200.0,35.130001068115234,35.7400016784668,38454400.0,1418.030029296875,1438.239990234375,56686200000,30.024370193481445,30.12185287475586,150521879.0,11.68000030517578,11.864999771118164,110991800.0,84.78047579810733
2007-02-01,204.226,5.26,,4.5,11.155263157894735,6.28,5.39,0.8900000000000006,29.049999237060547,28.450000762939453,833961600.0,34.650001525878906,33.709999084472656,33143500.0,35.95000076293945,35.34000015258789,44343500.0,1437.9000244140625,1406.8199462890625,51844990000,30.203086853027344,29.20389938354492,261008808.0,11.880000114440918,11.545000076293944,74483400.0,84.40631585372121
2007-03-01,205.288,5.26,,4.4,15.162727272727272,6.27,5.3,0.9699999999999998,28.15999984741211,30.13999938964844,1141924600.0,33.43000030517578,33.650001525878906,44875300.0,34.869998931884766,35.54999923706055,69568800.0,1406.800048828125,1420.8599853515625,67622250000,28.838342666625977,28.94394874572754,524024266.0,11.364999771118164,11.65999984741211,88155000.0,83.48409063165838
